gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype	q_val	zscore
AABR07015517.3	0.470666097175349	-0.00438343743858006	0.005	0.007	1	Sst+	0.787595437678275	0.17673292275975
Neo1	0.470670985755654	0.0333588787304999	0.314	0.285	1	Sst+	0.787595437678275	1.624358821406
Cryab	0.471167885611995	0.0402078228939568	0.084	0.06	1	Sst+	0.788284131343879	1.88705358833513
Rbsn	0.471182442824441	-0.0112601071738312	0.131	0.148	1	Sst+	0.788284131343879	-0.0870252726989001
Dhrs3	0.471253437226214	-0.00783259358390822	0.019	0.022	1	Sst+	0.788319342844869	0.0444387693727772
Ccdc166	0.471318361840649	-0.00330859908450124	0.006	0.009	1	Sst+	0.788344394333506	0.217958899227445
Kctd2	0.471501067878156	0.00215634475356193	0.072	0.069	1	Sst+	0.788404888697315	0.427569623677595
Tmc8	0.471527556521816	-0.00265358690340968	0.003	0.004	1	Sst+	0.788404888697315	0.243082227457463
Foxp1	0.471626970367705	0.0222661791568761	0.308	0.302	1	Sst+	0.788404888697315	1.19889263865393
Tctex1d2	0.471658958469442	-0.0290297607912992	0.145	0.166	1	Sst+	0.788404888697315	-0.768589453110637
AABR07001497.2	0.471694369668257	-0.00380508704362726	0.006	0.008	1	Sst+	0.788404888697315	0.198915848854568
AABR07053707.1	0.471766199756384	-0.00207674127108314	0	0.002	1	Sst+	0.788404888697315	0.265207437609801
Fut2	0.471805334900288	-0.000334004951791337	0.002	0.002	1	Sst+	0.788404888697315	0.332050983167958
Acot6	0.471861117785343	0.00331482214573462	0.003	0.001	1	Sst+	0.788404888697315	0.472003618358591
Fbxo33	0.471877651696952	-0.00105221901225067	0.229	0.241	1	Sst+	0.788404888697315	0.304503514431935
Kpna2	0.471984118242504	-0.00322064569073131	0.009	0.011	1	Sst+	0.788404888697315	0.221332396765985
Cd82	0.471988675844087	-0.0013291406799054	0.006	0.007	1	Sst+	0.788404888697315	0.293882041806953
Srd5a1	0.472003387063845	0.000453684712078441	0.025	0.024	1	Sst+	0.788404888697315	0.362263224314091
Mfsd10	0.47200391518095	-0.00589039053771005	0.035	0.039	1	Sst+	0.788404888697315	0.118932963568773
LOC685767	0.472106898496398	-0.00304049423361628	0.018	0.02	1	Sst+	0.788493458091921	0.228242198322155
Mgam	0.472520766578416	0.000910511027966414	0.002	0.001	1	Sst+	0.789022443436088	0.379785032013968
Ston2	0.472552409699774	0.0221822916172191	0.07	0.055	1	Sst+	0.789022443436088	1.19567508903569
Tdrd3	0.472573601837505	0.000956505925563261	0.089	0.085	1	Sst+	0.789022443436088	0.381549189906888
Fgfr1	0.472675846976338	0.00827365622236355	0.084	0.078	1	Sst+	0.789038121823962	0.662202243272303
St18	0.472706454881354	0.0377679315452912	0.029	0.019	1	Sst+	0.789038121823962	1.79347030398162
AABR07006654.1	0.472753194365118	-0.000919944015776945	0.016	0.018	1	Sst+	0.789038121823962	0.309576989779364
Rtbdn	0.472782963827486	-0.00507000326701793	0.041	0.044	1	Sst+	0.789038121823962	0.150399338198599
NEWGENE-2724	0.47290111904356	0.000910511027966414	0.002	0.001	1	Sst+	0.789121420767238	0.379785032013968
Etaa1	0.472932872016556	-0.00260135984974232	0.039	0.043	1	Sst+	0.789121420767238	0.245085422893593
Acaa2	0.472990453163667	-0.00704963126071455	0.027	0.032	1	Sst+	0.789134072122849	0.0744696909421308
Bmp1	0.473130395362988	0.0052263816331843	0.015	0.012	1	Sst+	0.789261967136686	0.545322463138502
Polr1c	0.473174781019908	-0.0266353858487061	0.108	0.127	1	Sst+	0.789261967136686	-0.676751973862158
Rab40b	0.473293415250044	0.024595686443901	0.241	0.227	1	Sst+	0.789261967136686	1.28824208569569
Med15	0.47329388748628	0.00763346450455393	0.426	0.424	1	Sst+	0.789261967136686	0.63764736151443
Ndufs2	0.473317146230041	-0.0351227871179451	0.267	0.283	1	Sst+	0.789261967136686	-1.00229060361957
Trim24	0.473407780208759	0.0115372554644254	0.152	0.151	1	Sst+	0.789329705792821	0.787379266442955
Polr3f	0.473652793654757	0.00361095937154099	0.088	0.089	1	Sst+	0.789654805350484	0.483362113574148
Tmed5	0.473714278031537	-0.00838774319764249	0.093	0.101	1	Sst+	0.789673896300354	0.0231457211437029
Pcdhb12	0.473853737262356	0.00197600404376659	0.006	0.005	1	Sst+	0.789688456722531	0.420652563237784
Lrrc61	0.473859691324915	-0.00495969153305536	0.027	0.03	1	Sst+	0.789688456722531	0.154630401345158
AABR07044914.1	0.473915990266001	0.00690865819822463	0.011	0.006	1	Sst+	0.789688456722531	0.609847043806212
Acads	0.473962537472454	0.00267199036556365	0.018	0.017	1	Sst+	0.789688456722531	0.447347475654484
Nkapl	0.474021990005269	-0.00124660427776083	0.003	0.004	1	Sst+	0.789688456722531	0.297047767852761
Usp38	0.474023217321755	-0.00190491824806513	0.122	0.12	1	Sst+	0.789688456722531	0.271797797803655
Brpf1	0.474131994698025	-0.0168269456618801	0.078	0.089	1	Sst+	0.7897757869415	-0.300544218721675
AABR07011934.1	0.474175717991361	-0.00190915080646106	0.003	0.004	1	Sst+	0.7897757869415	0.271635455855057
Nipsnap3b	0.474390120255393	-0.0110842157715477	0.102	0.111	1	Sst+	0.790002987697615	-0.0802788677312209
Tpgs1	0.474434751859146	-0.0319242025567639	0.163	0.182	1	Sst+	0.790002987697615	-0.879607251886927
Tmem44	0.474483901073399	-0.0121315443408748	0.094	0.094	1	Sst+	0.790002987697615	-0.120449692292118
Spp1	0.474576010155348	0.000889869944383906	0.009	0.009	1	Sst+	0.790002987697615	0.37899333266419
Rgs14	0.47457910080364	-0.00843383337173147	0.045	0.052	1	Sst+	0.790002987697615	0.0213779088720495
AABR07043031.3	0.474612451964062	-0.000500575626703446	0.002	0.003	1	Sst+	0.790002987697615	0.325662079480184
Prox1	0.474662658270646	0.0120382726776494	0.024	0.017	1	Sst+	0.790003241114163	0.806596038680288
LOC103692719	0.474809477624151	-0.0009366472369534	0.067	0.069	1	Sst+	0.790146418574568	0.308936329162312
Napg	0.47484881075713	-0.0429964561512547	0.235	0.266	1	Sst+	0.790146418574568	-1.30428921862046
Klhl20	0.475160292156077	-0.00866994760298342	0.143	0.147	1	Sst+	0.790508439776932	0.0123216264046981
LOC499235	0.475166544266854	-0.0103620832211631	0.06	0.067	1	Sst+	0.790508439776932	-0.0525811033039114
Ttc5	0.475328903484384	-0.0247463052447442	0.108	0.13	1	Sst+	0.790695202750214	-0.604295318190192
Hsp90ab1	0.475406282343095	-0.16868870381591	0.94	0.949	1	Sst+	0.790740579009492	-6.12527985849747
Glra4	0.475551096314684	-0.00389987425119793	0.031	0.035	1	Sst+	0.79077370443274	0.195280236881923
Fgfr1op2	0.475556832042611	0.00479231220357942	0.153	0.148	1	Sst+	0.79077370443274	0.5286735074864
Setd1b	0.475576506524461	0.0077145095746136	0.048	0.045	1	Sst+	0.79077370443274	0.640755886753061
Coro2b	0.475768799493727	-0.00237824664260117	0.297	0.302	1	Sst+	0.791010108754819	0.25364304441159
AABR07051308.1	0.475919714097954	-0.00165990105226336	0.005	0.006	1	Sst+	0.791095222408095	0.281195558043576
Nnat	0.475920239293218	-0.0611507911457423	0.728	0.732	1	Sst+	0.791095222408095	-2.0006080505911
Zfp105	0.476195577100755	0.000749780684115367	0.079	0.079	1	Sst+	0.791469544374601	0.373620137220158
AABR07015003.1	0.476437407008654	0.00423820048127883	0.071	0.07	1	Sst+	0.791788100960049	0.507420268115707
Bbs10	0.476707869367229	-0.0153986614778272	0.077	0.088	1	Sst+	0.792154169532846	-0.245761646125993
Aox1	0.476764501663392	0.000826650815466675	0.002	0.001	1	Sst+	0.792164873118572	0.376568530542867
Ndufs7	0.47683465819018	-0.0143979719290661	0.223	0.224	1	Sst+	0.792193632176415	-0.207379685124936
Yars	0.47688219598987	-0.0190319751182633	0.202	0.217	1	Sst+	0.792193632176415	-0.385119254711471
AABR07014996.1	0.47706170666535	-0.00141266989416181	0	0.001	1	Sst+	0.792295076172912	0.290678235943279
Lin28b	0.477139159254805	0.00253672028059196	0.141	0.138	1	Sst+	0.792295076172912	0.442159122151221
Tmem229a	0.477215211268154	0.00621422987443362	0.026	0.022	1	Sst+	0.792295076172912	0.583211889202295
Arpc1b	0.477261748165223	-0.000751485000160309	0.007	0.006	1	Sst+	0.792295076172912	0.316038321743587
Rpl26	0.477304186779257	-0.0132459309462375	0.054	0.063	1	Sst+	0.792295076172912	-0.163192562226241
Rasl11a	0.477356316440338	-0.0201066717984944	0.031	0.033	1	Sst+	0.792295076172912	-0.426339797206057
Txnrd2	0.477360163687225	-0.00311901861053161	0.061	0.064	1	Sst+	0.792295076172912	0.225230355562203
Agap2	0.477412292622946	0.0104377857829837	0.239	0.245	1	Sst+	0.792295076172912	0.745208542778273
Syndig1l	0.477455230839811	0.0147068622473676	0.07	0.062	1	Sst+	0.792295076172912	0.908951160625511
Cfap20	0.477495147479566	-0.0306935721928055	0.262	0.281	1	Sst+	0.792295076172912	-0.832405792958286
Megf6	0.477495454891766	0.00413273238101298	0.006	0.003	1	Sst+	0.792295076172912	0.503374985024392
Lipm	0.477637010134919	0.000994443614347146	0.002	0.001	1	Sst+	0.792446644692466	0.383004309422402
Kras	0.477989890059341	-0.028401652118186	0.399	0.411	1	Sst+	0.792948752870147	-0.744498022730752
Tgfa	0.478041691858686	0.00630937017059669	0.013	0.009	1	Sst+	0.79295134236528	0.586861044069038
Spdya	0.478268927271197	-0.0128628708398576	0.098	0.106	1	Sst+	0.793235144806549	-0.14850009533445
Eps15	0.478313303752387	-0.00770644361185063	0.191	0.194	1	Sst+	0.793235144806549	0.0492773162665599
Pou3f2	0.478440446946804	-0.000594243859279614	0.016	0.018	1	Sst+	0.79326948409354	0.322069386367492
LOC100360057	0.47851839007993	-0.00711136657958433	0.179	0.188	1	Sst+	0.79326948409354	0.0721018011163788
Ky	0.478520662779612	-0.000500575626703446	0.002	0.003	1	Sst+	0.79326948409354	0.325662079480184
Ndufa4l2	0.478535054048951	-0.00637568547239289	0.018	0.022	1	Sst+	0.79326948409354	0.100319227390486
Zfp703	0.478724594645287	-0.000510055186798683	0.015	0.016	1	Sst+	0.793500344180484	0.325298486089673
Zfp879	0.478814066314132	-0.00557988441445204	0.015	0.018	1	Sst+	0.793565305957781	0.130842585217398
Siva1	0.478900243581063	-0.00374897146087468	0.028	0.031	1	Sst+	0.793624794670298	0.201068190818595
Deptor	0.479127228127448	0.000936761483597059	0.121	0.121	1	Sst+	0.793917589662521	0.380791881706285
Ulk3	0.479285871162419	0.000910511027966414	0.002	0.001	1	Sst+	0.794039987260974	0.379785032013968
Creb3	0.479322139704863	-0.0234324482070708	0.084	0.101	1	Sst+	0.794039987260974	-0.553901657495546
Rragd	0.479367626481161	0.00803169441534718	0.093	0.09	1	Sst+	0.794039987260974	0.652921674036674
Vgll4	0.479525753263021	0.0092712676362384	0.117	0.116	1	Sst+	0.794039987260974	0.700466140830701
Fam53c	0.479577434901501	-0.0026048611245702	0.096	0.094	1	Sst+	0.794039987260974	0.244951129701399
RGD1562420	0.479601121849352	-0.0617687134902287	0.195	0.229	1	Sst+	0.794039987260974	-2.02430877911087
Mrps17	0.479604239279142	-0.0186332364748038	0.086	0.098	1	Sst+	0.794039987260974	-0.36982542948683
Col4a5	0.479630234776427	0.00497262390742404	0.016	0.013	1	Sst+	0.794039987260974	0.535589455388091
LOC103689920	0.479712849387271	-0.0046931572145277	0.056	0.061	1	Sst+	0.794039987260974	0.164853461865614
AABR07029470.1	0.479719679628493	0.0033552976812476	0.012	0.01	1	Sst+	0.794039987260974	0.473556078287326
Tmem18	0.47976234786719	-0.00851606962766441	0.125	0.133	1	Sst+	0.794039987260974	0.0182236950881654
AABR07069821.1	0.479804812678699	0.000437803433591788	0.035	0.035	1	Sst+	0.794039987260974	0.361654089730567
Izumo1r	0.479940622424956	-0.00141213638062035	0.004	0.005	1	Sst+	0.794105549632107	0.290698699128856
Pebp1	0.479948682634386	-0.134696970309445	0.764	0.777	1	Sst+	0.794105549632107	-4.82150948194192
Slc26a5	0.479995371189907	0.00306044577653586	0.004	0.002	1	Sst+	0.794105549632107	0.462246882221729
Selenot	0.480435157237259	-0.0432212378577896	0.225	0.253	1	Sst+	0.794749825665618	-1.31291083628866
Rapgef3	0.480528136139649	0.00201815167733223	0.018	0.015	1	Sst+	0.794820328305605	0.422269157345124
Tmem97	0.48070664762706	-0.00481341524986136	0.045	0.049	1	Sst+	0.795011277765238	0.160240903227468
AABR07058886.1	0.480744322054833	-0.000154067276749242	0.063	0.063	1	Sst+	0.795011277765238	0.338952585003049
Dguok	0.480824106815744	0.00188454917232184	0.212	0.214	1	Sst+	0.795059913868296	0.417144764726753
Tpst1	0.480944552741736	-0.0109497951110102	0.183	0.192	1	Sst+	0.795175767433775	-0.0751230943378901
Kif16b	0.481036909750504	0.0172605246753557	0.291	0.287	1	Sst+	0.795245160426543	1.00689819309152
Nwd1	0.48115294904205	0.00439554229901627	0.029	0.027	1	Sst+	0.795353686084067	0.513455194252101
Supt20h	0.48127497628438	0.00199555412949842	0.241	0.236	1	Sst+	0.795407005123553	0.421402416805312
Shprh	0.481306473957833	0.0067448937909812	0.322	0.326	1	Sst+	0.795407005123553	0.603565775954499
Tmem253	0.4813418678942	-0.00281273531439926	0.007	0.009	1	Sst+	0.795407005123553	0.236978008510094
LOC102556339	0.48138679040361	0.00850796324797275	0.025	0.019	1	Sst+	0.795407005123553	0.671189209440122
Trim71	0.481486243853062	-0.00215643062007078	0.004	0.006	1	Sst+	0.795488054719238	0.262150911748379
Bcap29	0.481834504229278	-0.0204088613646554	0.132	0.141	1	Sst+	0.795893428550161	-0.437930433040795
Cyba	0.481930906253389	-4.00848946038868e-06	0.003	0.003	1	Sst+	0.795893428550161	0.344708166770359
Cd44	0.482043923055229	-0.000832857095227105	0.004	0.005	1	Sst+	0.795893428550161	0.312917253293043
Creld2	0.482231075096651	-0.00864588149408862	0.03	0.036	1	Sst+	0.795893428550161	0.0132446943573823
Atic	0.482248385878412	-0.00925418287912719	0.109	0.115	1	Sst+	0.795893428550161	-0.0100870173271706
Vom2r76	0.482273694829294	-0.00190702774586927	0.006	0.007	1	Sst+	0.795893428550161	0.271716886933195
Ifrd2	0.482308786945932	-0.00237768629641003	0.027	0.029	1	Sst+	0.795893428550161	0.253664536777211
Fbl	0.482324436906015	-0.0116666926515113	0.032	0.04	1	Sst+	0.795893428550161	-0.102620067275534
Ctf1	0.48236855701125	-0.00190491824806514	0.009	0.011	1	Sst+	0.795893428550161	0.271797797803655
Gng7	0.482388553735748	0.020376637393103	0.23	0.222	1	Sst+	0.795893428550161	1.12641829496083
Ugt8	0.482456661605559	0.0157643992763269	0.065	0.057	1	Sst+	0.795893428550161	0.949513535892587
Angptl3	0.482489757910849	0.0039460649425615	0.01	0.007	1	Sst+	0.795893428550161	0.496215259661334
Bcl9l	0.482495496976827	0.00980162574399615	0.096	0.091	1	Sst+	0.795893428550161	0.72080829812989
Pmel	0.482606089124787	-0.000915748860443662	0.004	0.005	1	Sst+	0.795893428550161	0.309737897114306
Siah1	0.482649339167829	0.00544919907864611	0.291	0.281	1	Sst+	0.795893428550161	0.55386874056556
AABR07019088.1	0.482673572995583	-0.00210934291826269	0.056	0.056	1	Sst+	0.795893428550161	0.263956984707435
Slc49a3	0.48267465499246	-0.000666859427327626	0.003	0.004	1	Sst+	0.795893428550161	0.319284179002892
Eif1ad	0.482676926361254	-0.00623478327603989	0.077	0.079	1	Sst+	0.795893428550161	0.105723603415078
Mfsd6	0.482689722998298	0.0116672282600611	0.346	0.34	1	Sst+	0.795893428550161	0.792364439696202
Adcy9	0.482817085383538	0.0293835939076386	0.466	0.451	1	Sst+	0.796020271451831	1.47188473268582
Nicn1	0.482940736720766	-0.00456910365256341	0.219	0.213	1	Sst+	0.796140970092318	0.1696115998748
Pomt2	0.483100942203216	0.00485478140798376	0.166	0.162	1	Sst+	0.796267697918715	0.531069545868316
Ttc4	0.483118512023672	-0.00682238982716582	0.094	0.098	1	Sst+	0.796267697918715	0.0831856527017893
Ankh	0.483214874577981	0.025008938200199	0.476	0.46	1	Sst+	0.796326978307008	1.30409256880854
Baz2a	0.483314629026784	0.00301313454362523	0.07	0.071	1	Sst+	0.796326978307008	0.460432235612563
AABR07021355.2	0.48334474779918	0.00016288496944038	0.002	0.002	1	Sst+	0.796326978307008	0.351109451003607
Acvr2a	0.483371890050619	0.00288020791070609	0.359	0.376	1	Sst+	0.796326978307008	0.455333766414977
Mrpl36	0.483413619127527	-0.0172866155420288	0.105	0.116	1	Sst+	0.796326978307008	-0.318175092787534
AABR07057997.1	0.483474818445157	0.0046067908716229	0.009	0.006	1	Sst+	0.796326978307008	0.521557741625914
C2cd2	0.483536314408273	0.00453515412541386	0.114	0.112	1	Sst+	0.796326978307008	0.518810077475087
Pla2g4c	0.483562219668457	0.00428524029652455	0.008	0.005	1	Sst+	0.796326978307008	0.509224504361098
Alkbh7	0.483626038883811	-0.0280177751656199	0.135	0.151	1	Sst+	0.796326978307008	-0.729774225284443
AABR07037943.1	0.483695877258185	0.00454038719959374	0.006	0.004	1	Sst+	0.796326978307008	0.519010794719847
Sh2b1	0.48380390024623	0.00466278601752169	0.081	0.075	1	Sst+	0.796326978307008	0.523705464172629
Heatr6	0.483808319211839	-0.00314197793451135	0.05	0.053	1	Sst+	0.796326978307008	0.224349738912721
Pon1	0.483810390609257	-0.000583753339893596	0.003	0.003	1	Sst+	0.796326978307008	0.322471755620228
Rad17	0.483948748612657	-0.00470854143165339	0.216	0.216	1	Sst+	0.796437844601714	0.164263392325584
Yy1	0.484028423010448	-0.0135747864833614	0.186	0.198	1	Sst+	0.796437844601714	-0.175805985057026
MGC105567	0.484030917893307	-0.00124660427776083	0.003	0.004	1	Sst+	0.796437844601714	0.297047767852761
AABR07056633.1	0.484079594707232	0.0101364603302982	0.03	0.023	1	Sst+	0.796437844601714	0.733651050459182
Ppm1b	0.484328399940837	0.000967555360145811	0.339	0.356	1	Sst+	0.796764137613741	0.381972996638713
LOC100911130	0.484537860145671	0.00173382955350563	0.004	0.003	1	Sst+	0.796915694779817	0.411363836427202
Bckdk	0.484632204812006	-0.00552125937808685	0.081	0.085	1	Sst+	0.796915694779817	0.133091178562097
Slc22a5	0.484689155136876	-0.0113747701865772	0.151	0.161	1	Sst+	0.796915694779817	-0.091423231375424
AABR07050283.1	0.484713132277961	-0.0029872379587151	0.002	0.004	1	Sst+	0.796915694779817	0.230284870066703
Tomm6	0.48472569616417	-0.000260146091711454	0.011	0.011	1	Sst+	0.796915694779817	0.334883877636255
Jmjd4	0.484762377671179	0.00379302275063995	0.007	0.005	1	Sst+	0.796915694779817	0.490345247878837
AABR07062466.1	0.484773971081608	0.000552369536905371	0.015	0.015	1	Sst+	0.796915694779817	0.366048331396095
Abca12	0.484948454430287	0.00173382955350563	0.004	0.003	1	Sst+	0.797119501798919	0.411363836427202
Slc39a3	0.485094341196704	-0.00853664020823844	0.123	0.134	1	Sst+	0.797276266490428	0.0174346999174463
Ccnj	0.485294553582616	0.000736482001340893	0.006	0.005	1	Sst+	0.797522276051065	0.373110059420058
Akr1c19	0.485533373435677	-0.000914683180958413	0.001	0.002	1	Sst+	0.797778103181906	0.309778771797661
Acot4	0.485551318454374	0.000640934655299841	0.013	0.012	1	Sst+	0.797778103181906	0.369445291946427
4933408B17Rik	0.485662589843253	0.00425000853762978	0.014	0.011	1	Sst+	0.797788894025105	0.507873172174635
Zbtb45	0.485692875439192	0.00359133200567781	0.048	0.046	1	Sst+	0.797788894025105	0.482609295887537
Col27a1	0.485709528143397	-0.000500575626703446	0.002	0.003	1	Sst+	0.797788894025105	0.325662079480184
AABR07063508.1	0.485915140022923	0.000987246554436971	0.005	0.004	1	Sst+	0.798015385363486	0.382728262497423
Psma1	0.485979686975042	-0.023762492108494	0.332	0.342	1	Sst+	0.798015385363486	-0.566560660648667
AABR07029634.4	0.485999105627183	-0.00240307331033925	0.005	0.007	1	Sst+	0.798015385363486	0.252690804834301
Lyrm7	0.486132030882282	0.00294302838457311	0.051	0.048	1	Sst+	0.798085826226095	0.457743277917338
Npc1	0.486143137130943	-0.00634747597062665	0.155	0.157	1	Sst+	0.798085826226095	0.101401217302334
Tspan8	0.486335142399876	-0.0031513711191573	0.002	0.004	1	Sst+	0.7982969998415	0.223989458496879
Nme2	0.486506335243003	-0.0766140214854439	0.44	0.487	1	Sst+	0.7982969998415	-2.59370818297839
M1ap	0.486547129549875	0.000408432086938165	0.004	0.004	1	Sst+	0.7982969998415	0.360527536662031
Adnp2	0.486550304561515	-0.000293596399295729	0.046	0.045	1	Sst+	0.7982969998415	0.333600873928699
Atp8b1	0.486614874983209	0.00198637357959614	0.003	0.002	1	Sst+	0.7982969998415	0.421050292104146
Zbtb40	0.486622296797285	0.0149606856742571	0.11	0.095	1	Sst+	0.7982969998415	0.918686688376439
Ppp1r3d	0.486625827502697	0.00366696500074057	0.031	0.028	1	Sst+	0.7982969998415	0.485510238213243
AC094246.1	0.486757742447265	-0.00199164835502783	0.003	0.005	1	Sst+	0.798430414575471	0.268471220058158
Chchd1	0.486909374895137	-0.0336317700212981	0.149	0.172	1	Sst+	0.798531667663115	-0.945101877979073
AABR07073181.1	0.486963610622432	0.000910511027966414	0.002	0.001	1	Sst+	0.798531667663115	0.379785032013968
Mpp4	0.486971253960431	-0.00414649478355583	0.029	0.033	1	Sst+	0.798531667663115	0.185820979845873
Anxa9	0.487045583662216	-0.00382860951440631	0.028	0.028	1	Sst+	0.798570584556488	0.198013632420703
